MAKE, MODEL, VARIANT, YEAR FROM, YEAR TO, SYSTEM NUMBER, TYPE OF SYSTEM, ADDITIONAL, TIP STYLE, PIPE Ø (MM), PIPE Ø (INCHES), EC-APPROVED?, RACE SYSTEM, VALVESONIC, FITTING TIME, SHIPPING DATA, GTIN, PRICE (EXC VAT), PRICE (INC VAT)
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU284, Large-bore Downpipe and De-cat, Must be fitted with the Milltek Sport cat-back system and requires a Stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 12kg.,5056214700200,399,"479,16"
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU200, Cast Downpipe with HJS High Flow Sports Cat, with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75' cat-back systems only. Requires a Stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.,5056214700217,890,"1068,59"
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU200R, Cast Downpipe with Race Cat, with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75' cat-back systems only. Requires a Stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.,5056214700224,641,"769,07"
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU636, Cat-back, Non-resonated (louder) GT-80 Polished Trims, Twin 80mm GT80 ,"69,85","2,75", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 26kg.,5056214700668,614,"736,25"
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU638, Cat-back, Non-resonated (louder) with smaller-volume rear silencer and GT-80 Polished Trims, Twin 80mm GT80 ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 97X 87 X28  and weighing 24kg.,5056214700675,580,"695,94"
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU637, Cat-back, Resonated (quieter) with GT-80 Polished Trims, Twin 80mm GT80 ,"69,85","2,75", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 24kg.,5056214700682,715,"858,55"
Audi, A3, 2.0T FSI 2WD 5 door Sportback,2003,2012, SSXAU639, Cat-back, Resonated (quieter) with smaller-volume rear silencer and GT-80 Polished Trims, Twin 80mm GT80 ,"69,85","2,75", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 97X 87 X28  and weighing 24kg.,5056214700699,682,"818,24"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXAU087, Turbo-back including Hi-Flow Sports Cat, Non-resonated (louder). Requires a Stage 2 ECU remap, Twin 76.2mm Jet ,"69,85","2,75", No, Yes, No, 3.00 to 3.50 hours Propshaft requires unbolting from transmition for removal and installation., Ships in 1 box measuring 120 X 74 X 28 and weighing 29kg.,5056214700750,1391,"1668,88"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXAU044, Turbo-back including Hi-Flow Sports Cat, Resonated (Quieter).  Requires a Stage 2 ECU remap, Twin 76.2mm Jet ,"69,85","2,75", No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 28kg.,5056214700767,1493,"1791,18"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXAU284, Large-bore Downpipe and De-cat, Must be fitted with the Milltek Sport cat-back system and requires a Stage 2 ECU remap, ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 12kg.,5056214700200,399,"479,16"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXAU200, Cast Downpipe with HJS High Flow Sports Cat," with HJS HQ 200 Cell High Flow Sports Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap", ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 13kg.,5056214700217,890,"1068,59"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXAU200R, Cast Downpipe with Race Cat," with 200 Cell Race Cat. For Fitment to Milltek Sport 2.75"" cat-back systems only. Requires a Stage 2 ECU remap", ,"76,2",3, No, Yes, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 23kg.,5056214700224,641,"769,07"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXVW046, Cat-back, Non-resonated (Louder), Twin 76.2mm Jet ,"69,85","2,75", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97 X 87 X 28 and weighing 17kg.,5056214700736,500,"600,29"
Audi, A3, 2.0T FSI quattro 5 door SportBack,2004,2012, SSXVW045, Cat-back, Resonated (Quieter), Twin 76.2mm Jet ,"69,85","2,75", Yes, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97 X 87 X 28 and weighing 20kg.,5056214700743,602,"722,59"
Audi, A3, 3.2 V6 quattro 3 door & 5 door Sportback,2003,2012, SSXAU504, Cat-back, Non-resonated (louder), Twin 76.2mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 97 X 87 X 28 and weighing 16kg.,5056214700774,666,"799,22"
Audi, A4, 1.8T B6 quattro Cabriolet,2001,2005, SSXAU306, Cat-back, Non-resonated (louder), Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 28kg.,5056214700859,1016,"1219,64"
Audi, A4, 1.8T B6 quattro Cabriolet,2001,2005, SSXAU090, Cat-back, Resonated (quieter), Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 27kg.,5056214700866,1150,"1380,47"
Audi, A4, 1.8T B6 quattro Saloon - Avant 163BHP (5 speed),2001,2005, SSXAU305, Cat-back, Non-resonated (louder) with 100mm detachable trims, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 27kg.,5056214700873,1016,"1219,64"
Audi, A4, 1.8T B6 quattro Saloon - Avant 163BHP (5 speed),2001,2005, SSXAU304, Cat-back, Non-resonated (louder) with 90mm detachable trims, Dual 90mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 30kg.,5056214700880,1004,"1204,69"
Audi, A4, 1.8T B6 quattro Saloon - Avant 163BHP (5 speed),2001,2005, SSXAU509, Cat-back, Non-resonated (louder) with 90mm GT90 detachable trims, Dual 90mm GT90 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 27kg.,5056214700897,1054,"1264,37"
Audi, A4, 1.8T B6 quattro Saloon - Avant 163BHP (5 speed),2001,2005, SSXAU510, Cat-back, Resonated (quieter) with 90mm GT90 detachable trims, Dual 90mm GT90 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 30kg.,5056214700903,1188,"1425,19"
Audi, A4, 1.8T B6 quattro Saloon - Avant 163BHP (5 speed),2001,2005, SSXAU089, Cat-back, with 100mm detachable trims, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 x 45 x 36 and weighing 31kg.,5056214700910,1150,"1380,47"
Audi, A4, 1.8T B6 quattro Saloon - Avant 163BHP (5 speed),2001,2005, SSXAU033, Cat-back, with 90mm detachable trims, Dual 90mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 x 45 x 36 and weighing 31kg.,5056214700927,1138,"1365,52"
Audi, A4, 1.8T B6 quattro Saloon - Avant 190BHP (6 speed),2003,2005, SSXAU306, Cat-back, Non-resonated (louder) with 100mm detachable trims, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 28kg.,5056214700859,1016,"1219,64"
Audi, A4, 1.8T B6 quattro Saloon - Avant 190BHP (6 speed),2003,2005, SSXAU307, Cat-back, Non-resonated (louder) with 90mm detachable trims, Dual 90mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 27kg.,5056214700934,1004,"1204,69"
Audi, A4, 1.8T B6 quattro Saloon - Avant 190BHP (6 speed),2003,2005, SSXAU511, Cat-back, Non-resonated (louder) with 90mm GT90 detachable trims, Dual 90mm GT90 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 27kg.,5056214700941,1054,"1264,37"
Audi, A4, 1.8T B6 quattro Saloon - Avant 190BHP (6 speed),2003,2005, SSXAU512, Cat-back, Resonated (quieter) with 90mm GT90 detachable trims, Dual 90mm GT90 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 30kg.,5056214700958,1188,"1425,19"
Audi, A4, 1.8T B6 quattro Saloon - Avant 190BHP (6 speed),2003,2005, SSXAU090, Cat-back, with 100mm detachable trims, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 27kg.,5056214700866,1150,"1380,47"
Audi, A4, 1.8T B6 quattro Saloon - Avant 190BHP (6 speed),2003,2005, SSXAU034, Cat-back, with 90mm detachable trims, Dual 90mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 30kg.,5056214700965,1138,"1365,52"
Audi, A4, 1.8T B7 quattro Saloon - Avant,2005,2008, SSXAU308, Cat-back, Non-resonated (louder) with 100mm detachable trims, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 27kg.,5056214700972,994,"1192,33"
Audi, A4, 1.8T B7 quattro Saloon - Avant,2005,2008, SSXAU094, Cat-back, with 100mm detachable trims, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 2 boxes. Box 1: 150 X 45 X 36 at 30kg. Box 2: 100 X 40 X 30 at 32kg.,5056214700989,1128,"1353,16"
Audi, A4, 2.0 TDi B8 140PS / 177PS 2WD Saloon and Avant (S line models only),2009,2011, SSXAU664, Cat-back, Cerakote Black Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip, Twin 80mm GT ,70,"2,76", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 23kg.,5056214700996,1206,"1447,76"
Audi, A4, 2.0 TDi B8 140PS / 177PS 2WD Saloon and Avant (S line models only),2009,2011, SSXAU298, Cat-back, Dual Outlet. Requires A4 3.2 S line dual-outlet rear valance, GT100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 22kg.,5056214701009,1039,"1246,33"
Audi, A4, 2.0 TDi B8 140PS / 177PS 2WD Saloon and Avant (S line models only),2009,2011, SSXAU437, Cat-back, Dual-outlet. Cerakote Black Tip. Requires A4 3.2 S line dual outlet valance, 100mm GT100B ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214701016,1095,"1313,84"
Audi, A4, 2.0 TDi B8 140PS / 177PS 2WD Saloon and Avant (S line models only),2009,2011, SSXAU299, Cat-back, Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip, Twin 80mm GT80 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 23kg.,5056214701023,1057,"1268,22"
Audi, A4, 2.0 TDi B8 177PS quattro Saloon and Avant,2009,2011, SSXAU664, Cat-back, Cerakote Black Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip, Twin 80mm GT ,70,"2,76", No, No, No, 1.00 to 1.50 hours, Ships in 1 box measuring 97X 87 X28  and weighing 23kg.,5056214700996,1206,"1447,76"
Audi, A4, 2.0 TDi B8 177PS quattro Saloon and Avant,2009,2011, SSXAU298, Cat-back, Dual Outlet. Requires A4 3.2 S line dual-outlet rear valance, GT100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 22kg.,5056214701009,1039,"1246,33"
Audi, A4, 2.0 TDi B8 177PS quattro Saloon and Avant,2009,2011, SSXAU437, Cat-back, Dual-outlet. Cerakote Black Tip. Requires A4 3.2 S line dual outlet valance, 100mm GT100B ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 21kg.,5056214701016,1095,"1313,84"
Audi, A4, 2.0 TDi B8 177PS quattro Saloon and Avant,2009,2011, SSXAU299, Cat-back, Quad Outlet. Requires S4 3.0T lower spoiler and detailing strip, Twin 80mm GT80 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 23kg.,5056214701023,1057,"1268,22"
Audi, A4, 2.0 TFSI B7 quattro and DTM,2005,2008, SSXAU514, Cat-back, 100mm GT100 Tailpipes. Manual models only, Dual 100mm GT100 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 30kg.,5056214701030,1164,"1396,92"
Audi, A4, 2.0 TFSI B7 quattro and DTM,2005,2008, SSXAU517, Cat-back, 100mm GT100 Tailpipes. Tiptronic models only, Dual 100mm GT100 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 27kg.,5056214701047,985,"1182,28"
Audi, A4, 2.0 TFSI B7 quattro and DTM,2005,2008, SSXAU049, Cat-back, 100mm Tailpipes. Manual models only, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 x 45 x 36 and weighing 31kg.,5056214701054,1127,"1352,14"
Audi, A4, 2.0 TFSI B7 quattro and DTM,2005,2008, SSXAU309, Cat-back, Non-resonated (louder) with 100mm detachable trims. Manual models only, Dual 100mm Jet ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 27kg.,5056214701078,993,"1191,31"
Audi, A4, 2.0 TFSI B7 quattro and DTM,2005,2008, SSXAU515, Cat-back, Non-resonated (louder) with 100mm GT100 Tailpipes. Manual models only, Dual 100mm GT100 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 27kg.,5056214701085,1030,"1236,1"
Audi, A4, 2.0 TFSI B7 quattro and DTM,2005,2008, SSXAU516, Cat-back, Non-resonated (louder) with 100mm GT100 Tailpipes. Tiptronic models only, Dual 100mm GT100 ,"63,5","2,5", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 130 X 40 X 30 and weighing 27kg.,5056214701092,851,"1021,45"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU745, Large-bore Downpipe and De-cat, , , N/A, N/A, No, Yes, No, 2.00 to 2.50 hours, Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.,5056214716577,255,"306,42"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU744, Large Bore Downpipe and Hi-Flow Sports Cat, , , N/A, N/A, No, Yes, No, 2.00 to 2.50 hours, Ships in 1 box measuring 100X 40 X 30 and weighing 7kg.,5056214716560,931,"1116,96"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU618, Cat-back, Non Resonated (Louder) with Dual GT-100 Burnt Titanium Trims, GT-100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 32kg.,5056214701115,1520,"1823,59"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU615, Cat-back, Non Resonated (Louder) with Dual GT-100 Cerakote Black Trims, Dual GT100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45X 36  and weighing 22kg.,5056214701122,1243,"1491,05"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU616, Cat-back, Non Resonated (Louder) with Dual GT-100 Polished Trims, Dual GT100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 32kg.,5056214701139,1243,"1491,05"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU617, Cat-back, Non Resonated (Louder) with Dual GT-100 Titanium Trims, Dual 100mm GT100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 32kg.,5056214701146,1379,"1654,68"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU610, Cat-back, Resonated (quieter) with Dual GT-100 Burnt Titanium Trims - EC Approved, GT-100 , N/A, N/A, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 36kg.,5056214701153,1757,"2108,46"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU607, Cat-back, Resonated (quieter) with Dual GT-100 Cerakote Black Trims - EC Approved, Dual GT100 , N/A, N/A, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 36kg.,5056214701160,1480,"1775,92"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU608, Cat-back, Resonated (quieter) with Dual GT-100 Polished Trims - EC Approved, Dual GT100 , N/A, N/A, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 36kg.,5056214701177,1480,"1775,92"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU609, Cat-back, Resonated (quieter) with Dual GT-100 Titanium Trims - EC Approved, Dual 100mm GT100 , N/A, N/A, Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150 X 45 X 36 and weighing 36kg.,5056214701184,1616,"1939,55"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU614, Cat-back, Road+ Part Resonated with Dual GT-100 Burnt Titanium Trims, GT-100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45X 36 and weighing 29kg.,5056214701191,1635,"1962,12"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU611, Cat-back, Road+ Part Resonated with Dual GT-100 Cerakote Black Trims, Dual GT100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 29kg.,5056214701207,1358,"1629,58"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU612, Cat-back, Road+ Part Resonated with Dual GT-100 Polished Trims, Dual GT100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 29kg.,5056214701214,1358,"1629,58"
Audi, A4, 2.0 TFSI B9 Quattro Saloon & Avant (Non OPF/GPF Models inc Mild Hybrid & Without Brace Bars),2016,2026, SSXAU613, Cat-back, Road+ Part Resonated with Dual GT-100 Titanium Trims, Dual 100mm GT100 , N/A, N/A, No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 29kg.,5056214701221,1494,"1793,21"
Audi, A4, 2.0 TFSI B9.5 Quattro Saloon & Avant (Non-OPF NAS Models inc Mild Hybrid & Without Brace Bars),2021,2026, SSXAU1112, Cat-back, Non-Resonated (Louder) - Fit to OE Outlets on Rear Diffuser (No Tips), , N/A, N/A, No, No, No, , Ships in 1 box measuring 150 X 45 X 36 and weighing 35kg.,5056214715518,1098,"1317,17"
Audi, A4, 2.0 TFSI B9.5 Quattro Saloon & Avant (Non-OPF NAS Models inc Mild Hybrid & Without Brace Bars),2021,2026, SSXAU1110, Cat-back, Resonated (quieter) - Fit to OE Outlets on Rear Diffuser (No Tips), , N/A, N/A, No, No, No, , Ships in 2 boxes. Box 1: 130 X 40 X 30 at 24kg. Box 2: 130 X 40 X 30 at 24kg.,5056214715495,1335,"1602,04"
Audi, A4, 2.0 TFSI B9.5 Quattro Saloon & Avant (Non-OPF NAS Models inc Mild Hybrid & Without Brace Bars),2021,2026, SSXAU1111, Cat-back, Road+ - Fit to OE Outlets on Rear Diffuser (No Tips), , N/A, N/A, No, No, No, , Ships in 1 box measuring 150 X 45 X 36 and weighing 35kg.,5056214715501,1213,"1455,7"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU661, Cat-back, Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer - ECE Approved, Twin 80mm GT ,70,"2,76", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 150X 45 X36  and weighing 32kg.,5056214701245,1567,"1880,48"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU435, Cat-back, Dual-outlet. Cerakote Black Tip. Requires A4 3.2 S line dual outlet valance and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer - ECE Approved, 100mm GT100B ,70,"2,76", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 33kg.,5056214701252,1455,"1746,56"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU248, Cat-back, Dual-outlet. Requires A4 3.2 S line dual-outlet rear valance. Requires additional hanger bracket (Part # 8K0253144M) from your local Audi dealer - ECE Approved, GT100 ,70,"2,76", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 32kg.,5056214701269,1399,"1679,05"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU666, Cat-back, Non-Resonated Cerakote Black Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer, Twin 80mm GT ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 33kg.,5056214701276,1370,"1643,84"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU628, Cat-back, Non-Resonated Dual-outlet. Cerakote Black Tip. Requires A4 3.2 S line dual outlet valance and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer, 100mm GT100B ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 22kg.,5056214701283,1258,"1509,92"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU626, Cat-back, Non-Resonated Dual-outlet. Requires A4 3.2 S line dual-outlet rear valance. Requires additional hanger bracket (Part # 8K0253144M) from your local Audi dealer, GT100 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 26kg.,5056214701290,1202,"1442,41"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU627, Cat-back, Non-Resonated Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer, Twin 80mm GT80 ,70,"2,76", No, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120X 74 X28  and weighing 22kg.,5056214701306,1220,"1464,3"
Audi, A4, 2.0 TFSI S line B8 (2WD and quattro manual-only) Saloon & Avant,2008,2011, SSXAU249, Cat-back, Quad-outlet. Requires S4 3.0T lower spoiler and detailing strip and additional hanger bracket (Part # 8K0253144M) from your local Audi dealer ECE Approved, Twin 80mm GT80 ,70,"2,76", Yes, No, No, 0.00 to 0.00 hours, Ships in 1 box measuring 120 X 74 X 28 and weighing 34kg.,5056214701313,1417,"1700,94"
